InventoryID ,ProductID,OnShelfQuantity,WarehouseID
5288,4288,64,10
5289,4289,63,4
5290,4290,54,10
5291,4291,5,4
5292,4292,23,1
5293,4293,54,8
5294,4294,26,8
5295,4295,44,8
5296,4296,11,10
5297,4297,34,1
5298,4298,26,7
5299,4299,7,5
5300,4300,8,3
5301,4301,18,8
5302,4302,4,7
5303,4303,4,9
5304,4304,8,6
5305,4305,2,10
5306,4306,25,9
5307,4307,9,6
5308,4308,13,3
5309,4309,1,1
5310,4310,10,5
5311,4311,6,10
5312,4312,26,7
5313,4313,8,4
5314,4314,8,5
5315,4315,4,8
5316,4316,4,2
5317,4317,1,10
5318,4318,3,8
5319,4319,7,8
5320,4320,6,6
5321,4321,82,8
5322,4322,3,8
5323,4323,4,4
5324,4324,12,3
5325,4325,3,10
5326,4326,6,1
5327,4327,6,2
5328,4328,7,9
5329,4329,5,8
5330,4330,8,4
5331,4331,5,7
5332,4332,2,7
5333,4333,1,8
5334,4334,1,4
5335,4335,3,2
5336,4336,2,8
5337,4337,7,2
5338,4338,1,7
5339,4339,1,9
5340,4340,4,3
5341,4341,3,5
5342,4342,22,6
5343,4343,3,9
5344,4344,16,2
5345,4345,5,5
5346,4346,1,3
5347,4347,32,10
5348,4348,44,3
5349,4349,48,9
5350,4350,36,9
5351,4351,33,10
5352,4352,21,8
5353,4353,4,4
5354,4354,6,4
5355,4355,32,5
5356,4356,47,2
5357,4357,7,1
5358,4358,15,7
5359,4359,11,9
5360,4360,1,9
5361,4361,71,5
5362,4362,80,10
5363,4363,81,5
5364,4364,69,4
5365,4365,71,8
5366,4366,64,4
5367,4367,21,7
5368,4368,90,2
5369,4369,83,8
5370,4370,102,3
5371,4371,89,9
5372,4372,32,4
5373,4373,97,6
5374,4374,6,7
5375,4375,6,8
5376,4376,23,5
5377,4377,77,7
5378,4378,7,6
5379,4379,6,2
5380,4380,13,3
5381,4381,4,9
5382,4382,2,3
5383,4383,2,8
5384,4384,4,8
5385,4385,0,2
5386,4386,7,4
5387,4387,0,7
5388,4388,3,5
5389,4389,140,10
5390,4390,87,10
5391,4391,114,1
5392,4392,70,3
5393,4393,38,7
5394,4394,166,3
5395,4395,10,6
5396,4396,2,2
5397,4397,3,5
5398,4398,5,7
5399,4399,4,5
5400,4400,9,7
5401,4401,4,1
5402,4402,2,5
5403,4403,1,3
5404,4404,1,2
5405,4405,2,6
5406,4406,1,8
5407,4407,3,3
5408,4408,0,6
5409,4409,1,6
5410,4410,3,2
5411,4411,1,8
5412,4412,6,7
5413,4413,2,8
5414,4414,16,6
5415,4415,2,5
5416,4416,5,8
5417,4417,5,6
5418,4418,7,3
5419,4419,29,6
5420,4420,23,6
5421,4421,27,8
5422,4422,20,8
5423,4423,14,8
5424,4424,1,4
5425,4425,1,8
5426,4426,1,9
5427,4427,0,9
5428,4428,2,1
5429,4429,2,2
5430,4430,3,1
5431,4431,3,5
5432,4432,3,7
5433,4433,3,2
5434,4434,11,3
5435,4435,10,3
5436,4436,2,3
5437,4437,3,2
5438,4438,27,10
5439,4439,19,10
5440,4440,24,8
5441,4441,18,1
5442,4442,13,4
5443,4443,3,2
5444,4444,2,2
5445,4445,1,5
5446,4446,1,4
5447,4447,0,3
5448,4448,0,8
5449,4449,1,4
5450,4450,3,9
5451,4451,0,4
5452,4452,1,2
5453,4453,0,3
5454,4454,2,1
5455,4455,4,6
5456,4456,66,10
5457,4457,6,10
5458,4458,58,1
5459,4459,62,6
5460,4460,25,10
5461,4461,5,2
5462,4462,63,6
5463,4463,25,7
5464,4464,5,1
5465,4465,55,8
5466,4466,6,9
5467,4467,9,8
5468,4468,25,10
5469,4469,13,5
5470,4470,3,1
5471,4471,10,1
5472,4472,1,3
5473,4473,6,4
5474,4474,4,4
5475,4475,3,10
5476,4476,4,10
5477,4477,2,1
5478,4478,4,9
5479,4479,3,9
5480,4480,6,9
5481,4481,39,10
5482,4482,6,4
5483,4483,22,4
5484,4484,12,9
5485,4485,4,9
5486,4486,64,9
5487,4487,64,6
5488,4488,61,10
5489,4489,56,4
5490,4490,15,10
5491,4491,71,4
5492,4492,9,1
5493,4493,22,1
5494,4494,9,7
5495,4495,0,2
5496,4496,3,8
5497,4497,2,6
5498,4498,24,6
5499,4499,18,8
5500,4500,29,1
5501,4501,83,4
5502,4502,11,7
5503,4503,17,4
5504,4504,16,1
5505,4505,1,3
5506,4506,0,9
5507,4507,0,3
5508,4508,0,7
5509,4509,0,6
5510,4510,19,2
5511,4511,0,10
5512,4512,0,7
5513,4513,27,10
5514,4514,26,6
5515,4515,11,10
5516,4516,33,7
5517,4517,5,1
5518,4518,22,5
5519,4519,13,8
5520,4520,2,5
5521,4521,2,9
5522,4522,5,8
5523,4523,2,5
5524,4524,3,8
5525,4525,3,8
5526,4526,2,5
5527,4527,2,6
5528,4528,0,3
5529,4529,2,2
5530,4530,0,10
5531,4531,1,2
5532,4532,3,3
5533,4533,3,7
5534,4534,2,5
5535,4535,3,10
5536,4536,4,7
5537,4537,1,8
5538,4538,8,8
5539,4539,0,4
5540,4540,3,8
5541,4541,3,5
5542,4542,4,2
5543,4543,6,10
5544,4544,2,9
5545,4545,11,1
5546,4546,6,2
5547,4547,3,1
5548,4548,1,3
5549,4549,0,9
5550,4550,1,8
5551,4551,1,10
5552,4552,2,5
5553,4553,6,3
5554,4554,7,9
5555,4555,5,8
5556,4556,14,2
5557,4557,3,7
5558,4558,3,4
5559,4559,2,5
5560,4560,0,10
5561,4561,1,3
5562,4562,2,4
5563,4563,10,6
5564,4564,6,8
5565,4565,1,8
5566,4566,0,9
5567,4567,3,9
5568,4568,2,7
5569,4569,1,7
5570,4570,6,3
5571,4571,0,4
5572,4572,0,4
5573,4573,0,4
5574,4574,1,8
5575,4575,2,3
5576,4576,1,10
5577,4577,2,2
5578,4578,1,7
5579,4579,0,1
5580,4580,0,9
5581,4581,2,1
5582,4582,7,2
5583,4583,3,7
5584,4584,7,2
5585,4585,2,10
5586,4586,2,7
5587,4587,1,8
5588,4588,0,4
5589,4589,1,5
5590,4590,1,3
5591,4591,0,6
5592,4592,0,2
5593,4593,3,4
5594,4594,2,1
5595,4595,6,3
5596,4596,2,1
5597,4597,6,2
5598,4598,1,2
5599,4599,1,2
5600,4600,2,1
5601,4601,4,2
5602,4602,5,10
5603,4603,3,1
5604,4604,7,9
5605,4605,3,3
5606,4606,2,6
5607,4607,3,4
5608,4608,2,5
5609,4609,2,2
5610,4610,2,2
5611,4611,3,3
5612,4612,3,8
5613,4613,1,6
5614,4614,0,10
5615,4615,1,4
5616,4616,0,7
5617,4617,0,7
5618,4618,2,3
5619,4619,1,8
5620,4620,2,10
5621,4621,10,1
5622,4622,29,8
5623,4623,7,3
5624,4624,6,2
5625,4625,17,3
5626,4626,4,2
5627,4627,2,4
5628,4628,26,9
5629,4629,26,8
5630,4630,5,7
5631,4631,66,10
5632,4632,5,1
5633,4633,19,1
5634,4634,46,6
5635,4635,146,5
5636,4636,112,3
5637,4637,87,10
5638,4638,154,4
5639,4639,38,6
5640,4640,112,10
5641,4641,84,9
5642,4642,25,5
5643,4643,13,1
5644,4644,54,6
5645,4645,7,9
5646,4646,27,6
5647,4647,8,6
5648,4648,3,5
5649,4649,0,7
5650,4650,1,8
5651,4651,2,7
5652,4652,0,10
5653,4653,4,2
5654,4654,2,8
5655,4655,2,3
5656,4656,2,9
5657,4657,0,1
5658,4658,51,4
5659,4659,0,4
5660,4660,46,4
5661,4661,25,2
5662,4662,20,6
5663,4663,7,4
5664,4664,1,6
5665,4665,33,1
5666,4666,3,7
5667,4667,40,2
5668,4668,1,1
5669,4669,20,10
5670,4670,25,5
5671,4671,28,9
5672,4672,19,4
5673,4673,16,4
5674,4674,21,5
5675,4675,2,9
5676,4676,20,2
5677,4677,13,6
5678,4678,14,8
5679,4679,18,5
5680,4680,21,4
5681,4681,23,8
5682,4682,23,10
5683,4683,44,4
5684,4684,44,9
5685,4685,20,6
5686,4686,36,8
5687,4687,14,1
5688,4688,0,10
5689,4689,1,3
5690,4690,2,5
5691,4691,2,9
5692,4692,2,10
5693,4693,2,4
5694,4694,1,9
5695,4695,11,9
5696,4696,2,10
5697,4697,13,1
5698,4698,21,4
5699,4699,13,8
5700,4700,5,7
5701,4701,3,1
5702,4702,138,4
5703,4703,106,5
5704,4704,199,3
5705,4705,223,10
5706,4706,48,8
5707,4707,168,7
5708,4708,87,8
5709,4709,1,6
5710,4710,4,1
5711,4711,8,1
5712,4712,4,4
5713,4713,53,9
5714,4714,6,7
5715,4715,3,8
5716,4716,2,3
5717,4717,4,6
5718,4718,17,6
5719,4719,1,6
5720,4720,5,5
5721,4721,1,8
5722,4722,2,6
5723,4723,4,5
5724,4724,2,3
5725,4725,4,4
5726,4726,1,2
5727,4727,1,7
5728,4728,90,3
5729,4729,107,10
5730,4730,105,10
5731,4731,105,6
5732,4732,64,10
5733,4733,51,10
5734,4734,12,8
5735,4735,4,7
5736,4736,5,4
5737,4737,6,8
5738,4738,2,5
5739,4739,16,4
5740,4740,3,1
5741,4741,2,3
5742,4742,11,10
5743,4743,20,2
5744,4744,44,4
5745,4745,25,9
5746,4746,11,3
5747,4747,377,7
5748,4748,186,3
5749,4749,210,6
5750,4750,336,2
5751,4751,181,5
5752,4752,295,10
5753,4753,235,1
5754,4754,147,8
5755,4755,197,7
5756,4756,155,10
5757,4757,94,1
5758,4758,118,10
5759,4759,29,9
5760,4760,28,6
5761,4761,1,9
5762,4762,0,1
5763,4763,3,8
5764,4764,1,9
5765,4765,3,4
5766,4766,2,9
5767,4767,0,9
5768,4768,123,5
5769,4769,113,10
5770,4770,30,8
5771,4771,63,9
5772,4772,13,2
5773,4773,19,4
5774,4774,6,10
5775,4775,0,5
5776,4776,1,3
5777,4777,0,8
5778,4778,5,10
5779,4779,2,1
5780,4780,2,3
5781,4781,4,6
5782,4782,3,7
5783,4783,2,8
5784,4784,1,6
5785,4785,4,5
5786,4786,1,10
5787,4787,1,3
5788,4788,1,9
5789,4789,2,6
5790,4790,1,9
5791,4791,4,5
5792,4792,28,4
5793,4793,3,10
5794,4794,21,8
5795,4795,13,8
5796,4796,9,7
5797,4797,56,4
5798,4798,39,4
5799,4799,21,7
5800,4800,5,1
5801,4801,8,9
5802,4802,6,8
5803,4803,3,3
5804,4804,17,10
5805,4805,17,2
5806,4806,14,7
5807,4807,17,8
5808,4808,26,8
5809,4809,36,6
5810,4810,26,9
5811,4811,5,5
5812,4812,1,6
5813,4813,3,1
5814,4814,8,4
5815,4815,6,5
5816,4816,25,6
5817,4817,2,3
5818,4818,2,8
5819,4819,6,4
5820,4820,8,1
5821,4821,3,9
5822,4822,2,9
5823,4823,3,8
5824,4824,4,6
5825,4825,2,1
5826,4826,1,10
5827,4827,0,9
5828,4828,0,10
5829,4829,3,1
5830,4830,2,5
5831,4831,2,8
5832,4832,0,7
5833,4833,13,10
5834,4834,48,9
5835,4835,23,8
5836,4836,35,2
5837,4837,70,6
5838,4838,83,1
5839,4839,56,8
5840,4840,75,4
5841,4841,1,10
5842,4842,15,10
5843,4843,1,6
5844,4844,128,1
5845,4845,93,8
5846,4846,42,9
5847,4847,154,5
5848,4848,22,6
5849,4849,76,1
5850,4850,78,8
5851,4851,8,10
5852,4852,9,2
5853,4853,20,9
5854,4854,5,1
5855,4855,56,1
5856,4856,6,2
5857,4857,1,6
5858,4858,75,2
5859,4859,67,2
5860,4860,90,1
5861,4861,62,2
5862,4862,15,6
5863,4863,74,2
5864,4864,2,7
5865,4865,3,3
5866,4866,3,2
5867,4867,12,2
5868,4868,7,10
5869,4869,9,10
5870,4870,2,9
5871,4871,15,9
5872,4872,5,9
5873,4873,2,8
5874,4874,12,6
5875,4875,4,9
5876,4876,7,3
5877,4877,15,1
5878,4878,4,5
5879,4879,350,3
5880,4880,257,10
5881,4881,72,9
5882,4882,317,5
5883,4883,244,9
5884,4884,281,7
5885,4885,181,8
5886,4886,9,6
5887,4887,30,3
5888,4888,30,3
5889,4889,13,6
5890,4890,9,10
5891,4891,24,1
5892,4892,2,4
5893,4893,13,4
5894,4894,34,4
5895,4895,7,6
5896,4896,7,9
5897,4897,28,9
5898,4898,10,9
5899,4899,10,1
5900,4900,32,4
5901,4901,41,3
5902,4902,50,5
5903,4903,40,1
5904,4904,20,8
5905,4905,17,9
5906,4906,3,1
5907,4907,267,3
5908,4908,217,8
5909,4909,304,2
5910,4910,140,10
5911,4911,260,8
5912,4912,98,1
5913,4913,207,5
5914,4914,14,10
5915,4915,45,6
5916,4916,15,8
5917,4917,7,4
5918,4918,8,2
5919,4919,19,3
5920,4920,2,6
5921,4921,779,7
5922,4922,485,4
5923,4923,259,1
5924,4924,593,7
5925,4925,192,1
5926,4926,504,8
5927,4927,609,3
5928,4928,57,2
5929,4929,76,7
5930,4930,81,1
5931,4931,54,7
5932,4932,17,6
5933,4933,39,2
5934,4934,27,6
5935,4935,91,10
5936,4936,57,4
5937,4937,68,4
5938,4938,22,3
5939,4939,8,10
5940,4940,13,7
5941,4941,0,1
5942,4942,5,9
5943,4943,7,4
5944,4944,16,3
5945,4945,4,2
5946,4946,5,8
5947,4947,3,9
5948,4948,6,4
5949,4949,44,5
5950,4950,47,8
5951,4951,120,1
5952,4952,45,6
5953,4953,13,9
5954,4954,91,5
5955,4955,3,8
5956,4956,1,2
5957,4957,9,10
5958,4958,7,4
5959,4959,5,3
5960,4960,8,7
5961,4961,2,9
5962,4962,13,9
5963,4963,10,10
5964,4964,9,8
5965,4965,24,9
5966,4966,10,4
5967,4967,3,2
5968,4968,4,10
5969,4969,1,6
5970,4970,14,8
5971,4971,23,1
5972,4972,21,4
5973,4973,20,4
5974,4974,1,4
5975,4975,2,7
5976,4976,2,1
5977,4977,9,7
5978,4978,4,5
5979,4979,8,7
5980,4980,5,1
5981,4981,18,4
5982,4982,5,2
5983,4983,17,4
5984,4984,5,8
5985,4985,2,5
5986,4986,38,8
5987,4987,1,7
5988,4988,25,4
5989,4989,6,9
5990,4990,2,2
5991,4991,0,4
5992,4992,2,8
5993,4993,2,1
5994,4994,0,8
5995,4995,6,10
5996,4996,0,10
5997,4997,8,5
5998,4998,0,9
5999,4999,0,5
6000,5000,3,5
6001,5001,1,6
6002,5002,1,7
6003,5003,5,10
6004,5004,9,6
6005,5005,32,2
6006,5006,8,2
6007,5007,38,8
6008,5008,21,5
6009,5009,31,2
6010,5010,1,7
6011,5011,2,2
6012,5012,4,9
6013,5013,1,6
6014,5014,2,10
6015,5015,2,9
6016,5016,4,6
6017,5017,3,2
6018,5018,4,6
6019,5019,7,1
6020,5020,3,9
6021,5021,2,5
6022,5022,3,9
6023,5023,2,7
6024,5024,37,2
6025,5025,2,3
6026,5026,56,10
6027,5027,6,10
6028,5028,34,4
6029,5029,3,9
6030,5030,1,3
6031,5031,10,1
6032,5032,2,7
6033,5033,21,2
6034,5034,1,10
6035,5035,7,7
6036,5036,11,2
6037,5037,9,1
6038,5038,16,2
6039,5039,8,1
6040,5040,17,7
6041,5041,4,2
6042,5042,4,6
6043,5043,1,6
6044,5044,2,8
6045,5045,5,8
6046,5046,2,2
6047,5047,4,7
6048,5048,2,1
6049,5049,2,5
6050,5050,52,7
6051,5051,55,10
6052,5052,30,4
6053,5053,27,5
6054,5054,8,3
6055,5055,11,6
6056,5056,13,9
6057,5057,19,2
6058,5058,21,3
6059,5059,54,9
6060,5060,9,9
6061,5061,29,9
6062,5062,103,7
6063,5063,3,10
6064,5064,105,1
6065,5065,102,6
6066,5066,101,4
6067,5067,88,6
6068,5068,23,1
6069,5069,87,9
6070,5070,7,4
6071,5071,51,4
6072,5072,62,2
6073,5073,14,7
6074,5074,61,9
6075,5075,7,9
6076,5076,74,9
6077,5077,8,8
6078,5078,2,2
6079,5079,11,9
6080,5080,53,8
6081,5081,1,3
6082,5082,27,5
6083,5083,2,7
6084,5084,12,6
6085,5085,58,3
6086,5086,72,1
6087,5087,28,8
6088,5088,73,1
6089,5089,37,3
6090,5090,21,2
6091,5091,29,4
6092,5092,30,6
6093,5093,8,8
6094,5094,10,2
6095,5095,5,7
6096,5096,21,5
6097,5097,15,6
6098,5098,61,1
6099,5099,56,4
6100,5100,6,6
6101,5101,6,4
6102,5102,18,2
6103,5103,3,1
6104,5104,0,10
6105,5105,0,1
6106,5106,4,5
6107,5107,0,1
6108,5108,3,6
6109,5109,2,2
6110,5110,2,6
6111,5111,0,8
6112,5112,0,2
6113,5113,3,6
6114,5114,3,7
6115,5115,3,7
6116,5116,0,10
6117,5117,1,1
6118,5118,2,2
6119,5119,2,10
6120,5120,4,9
6121,5121,2,9
6122,5122,1,5
6123,5123,0,10
6124,5124,1,1
6125,5125,3,7
6126,5126,1,2
6127,5127,3,7
6128,5128,205,1
6129,5129,214,1
6130,5130,315,5
6131,5131,81,5
6132,5132,288,4
6133,5133,99,8
6134,5134,1,1
6135,5135,2,3
6136,5136,2,2
6137,5137,1,7
6138,5138,6,4
6139,5139,1,7
6140,5140,6,1
6141,5141,3,8
6142,5142,7,10
6143,5143,5,7
6144,5144,4,2
6145,5145,7,1
6146,5146,1,6
6147,5147,0,6
6148,5148,2,6
6149,5149,3,1
6150,5150,4,3
6151,5151,2,1
6152,5152,19,8
6153,5153,7,10
6154,5154,11,10
6155,5155,3,5
6156,5156,19,8
6157,5157,6,3
6158,5158,9,3
6159,5159,3,1
6160,5160,2,1
6161,5161,5,1
6162,5162,2,10
6163,5163,4,2
6164,5164,1,5
6165,5165,2,5
6166,5166,1,4
6167,5167,0,4
6168,5168,4,7
6169,5169,3,10
6170,5170,3,8
6171,5171,7,4
6172,5172,4,8
6173,5173,2,3
6174,5174,11,6
6175,5175,3,4
6176,5176,4,9
6177,5177,27,2
6178,5178,1,4
6179,5179,12,9
6180,5180,33,9
6181,5181,8,5
6182,5182,35,2
6183,5183,70,2
6184,5184,52,8
6185,5185,49,1
6186,5186,67,7
6187,5187,26,9
6188,5188,54,9
6189,5189,2,10
6190,5190,2,7
6191,5191,0,7
6192,5192,2,3
6193,5193,3,2
6194,5194,2,9
6195,5195,6,1
6196,5196,3,1
6197,5197,5,1
6198,5198,21,10
6199,5199,2,6
6200,5200,4,6
6201,5201,29,7
6202,5202,123,2
6203,5203,77,2
6204,5204,76,3
6205,5205,12,7
6206,5206,47,4
6207,5207,16,3
6208,5208,11,2
6209,5209,17,8
6210,5210,19,7
6211,5211,10,3
6212,5212,11,9
6213,5213,2,2
6214,5214,0,9
6215,5215,0,10
6216,5216,5,10
6217,5217,2,1
6218,5218,5,9
6219,5219,1,6
6220,5220,2,6
6221,5221,4,10
6222,5222,2,1
6223,5223,6,1
6224,5224,4,1
6225,5225,2,2
6226,5226,3,3
6227,5227,1,7
6228,5228,1,3
6229,5229,0,1
6230,5230,2,7
6231,5231,2,2
6232,5232,2,7
6233,5233,8,8
6234,5234,2,9
6235,5235,11,9
6236,5236,0,7
6237,5237,43,9
6238,5238,39,6
6239,5239,1,6
6240,5240,5,5
6241,5241,8,2
6242,5242,5,7
6243,5243,2,6
6244,5244,2,1
6245,5245,3,3
6246,5246,5,6
6247,5247,0,8
6248,5248,17,1
6249,5249,3,4
6250,5250,4,7
6251,5251,6,8
6252,5252,7,4
6253,5253,5,7
6254,5254,4,10
6255,5255,2,10
6256,5256,7,6
6257,5257,6,8
6258,5258,2,3
6259,5259,13,2
6260,5260,2,9
6261,5261,1,9
6262,5262,2,7
6263,5263,3,1
6264,5264,3,9
6265,5265,2,9
6266,5266,3,7
6267,5267,3,6
6268,5268,3,3
6269,5269,2,8
6270,5270,3,9
6271,5271,4,7
6272,5272,5,8
6273,5273,2,8
6274,5274,2,5
6275,5275,3,8
6276,5276,7,10
6277,5277,8,9
6278,5278,14,2
6279,5279,4,8
6280,5280,3,1
6281,5281,6,6
6282,5282,2,5
6283,5283,1,5
6284,5284,3,8
6285,5285,0,7
6286,5286,10,1
6287,5287,3,1
6288,5288,3,10
6289,5289,1,6
6290,5290,6,3
6291,5291,3,2
6292,5292,3,8
6293,5293,11,9
6294,5294,2,5
6295,5295,2,8
6296,5296,29,1
6297,5297,130,1
6298,5298,12,8
6299,5299,63,8
6300,5300,9,6
6301,5301,38,9
6302,5302,32,1
6303,5303,37,10
6304,5304,16,3
6305,5305,30,8
6306,5306,23,4
6307,5307,20,4
6308,5308,17,5
6309,5309,35,5
6310,5310,79,5
6311,5311,4,8
6312,5312,42,4
6313,5313,43,4
6314,5314,10,3
6315,5315,4,4
6316,5316,1,3
6317,5317,3,3
6318,5318,2,10
6319,5319,7,6
6320,5320,4,5
6321,5321,7,4
6322,5322,3,5
6323,5323,3,5
6324,5324,3,10
6325,5325,1,8
6326,5326,2,9
6327,5327,2,5
6328,5328,2,5
6329,5329,2,5
6330,5330,2,7
6331,5331,157,4
6332,5332,106,3
6333,5333,73,4
6334,5334,145,7
6335,5335,51,8
6336,5336,78,9
6337,5337,9,9
6338,5338,0,3
6339,5339,2,5
6340,5340,1,4
6341,5341,1,3
6342,5342,7,6
6343,5343,2,4
6344,5344,3,4
6345,5345,2,2
6346,5346,3,2
6347,5347,5,7
6348,5348,2,6
6349,5349,9,9
6350,5350,0,7
6351,5351,1,4
6352,5352,3,9
6353,5353,2,4
6354,5354,3,9
6355,5355,2,3
6356,5356,1,5
6357,5357,5,4
6358,5358,2,5
6359,5359,37,4
6360,5360,41,10
6361,5361,35,6
6362,5362,9,8
6363,5363,19,1
6364,5364,11,4
6365,5365,22,6
6366,5366,38,6
6367,5367,49,10
6368,5368,57,3
6369,5369,39,6
6370,5370,2,7
6371,5371,22,3
6372,5372,22,1
6373,5373,0,10
6374,5374,3,9
6375,5375,3,10
6376,5376,17,9
6377,5377,3,6
6378,5378,12,6
6379,5379,15,9
6380,5380,38,3
6381,5381,51,5
6382,5382,144,4
6383,5383,38,4
6384,5384,105,7
6385,5385,11,7
6386,5386,6,6
6387,5387,9,5
6388,5388,7,2
6389,5389,6,9
6390,5390,3,8
6391,5391,11,6
6392,5392,6,10
6393,5393,12,2
6394,5394,1,10
6395,5395,2,1
6396,5396,2,4
6397,5397,1,9
6398,5398,2,9
6399,5399,1,2
6400,5400,7,10
6401,5401,6,2
6402,5402,4,4
6403,5403,6,6
6404,5404,2,10
6405,5405,5,3
6406,5406,6,5
6407,5407,3,6
6408,5408,2,2
6409,5409,40,1
6410,5410,81,6
6411,5411,18,8
6412,5412,69,5
6413,5413,0,3
6414,5414,81,3
6415,5415,2,9
6416,5416,3,6
6417,5417,38,1
6418,5418,6,6
6419,5419,16,7
6420,5420,12,7
6421,5421,26,2
6422,5422,20,5
6423,5423,22,7
6424,5424,0,6
6425,5425,32,2
6426,5426,0,7
6427,5427,111,10
6428,5428,129,1
6429,5429,123,4
6430,5430,80,8
6431,5431,43,2
6432,5432,88,1
6433,5433,9,2
6434,5434,29,4
6435,5435,36,7
6436,5436,57,10
6437,5437,29,9
6438,5438,66,8
6439,5439,51,7
6440,5440,9,7
6441,5441,3,2
6442,5442,5,10
6443,5443,14,8
6444,5444,6,4
6445,5445,4,1
6446,5446,5,7
6447,5447,3,5
6448,5448,19,2
6449,5449,19,3
6450,5450,4,9
6451,5451,17,7
6452,5452,19,7
6453,5453,10,3
6454,5454,2,8
6455,5455,3,7
6456,5456,3,5
6457,5457,24,5
6458,5458,5,7
6459,5459,38,10
6460,5460,3,9
6461,5461,2,1
6462,5462,9,6
6463,5463,5,10
6464,5464,27,8
6465,5465,19,10
6466,5466,40,4
6467,5467,19,4
6468,5468,5,10
6469,5469,72,2
6470,5470,96,4
6471,5471,27,10
6472,5472,45,10
6473,5473,24,9
6474,5474,11,6
6475,5475,27,5
6476,5476,2,5
6477,5477,1,3
6478,5478,3,3
6479,5479,3,9
6480,5480,2,9
6481,5481,2,5
6482,5482,3,10
6483,5483,2,7
6484,5484,4,8
6485,5485,5,8
6486,5486,2,8
6487,5487,4,5
6488,5488,5,9
6489,5489,2,1
6490,5490,6,7
6491,5491,7,9
6492,5492,6,8
6493,5493,11,4
6494,5494,24,7
6495,5495,24,3
6496,5496,2,8
6497,5497,0,1
6498,5498,1,2
6499,5499,3,4
6500,5500,3,1
6501,5501,23,5
6502,5502,14,4
6503,5503,53,1
6504,5504,10,5
6505,5505,14,3
6506,5506,26,7
6507,5507,6,5
6508,5508,9,6
6509,5509,16,8
6510,5510,63,6
6511,5511,99,3
6512,5512,24,10
6513,5513,16,5
6514,5514,25,6
6515,5515,2,6
6516,5516,104,6
6517,5517,109,5
6518,5518,99,7
6519,5519,144,10
6520,5520,17,7
6521,5521,138,1
6522,5522,129,3
6523,5523,41,4
6524,5524,74,2
6525,5525,69,8
6526,5526,7,4
6527,5527,10,9
6528,5528,25,2
6529,5529,4,9
6530,5530,104,7
6531,5531,216,10
6532,5532,205,1
6533,5533,197,1
6534,5534,101,1
6535,5535,132,7
6536,5536,154,2
6537,5537,56,9
6538,5538,5,3
6539,5539,24,5
6540,5540,89,6
6541,5541,4,4
6542,5542,38,4
6543,5543,2,3
6544,5544,312,3
6545,5545,326,1
6546,5546,197,1
6547,5547,255,8
6548,5548,182,5
6549,5549,133,2
6550,5550,78,10
6551,5551,4,2
6552,5552,6,1
6553,5553,4,1
6554,5554,2,5
6555,5555,3,5
6556,5556,7,9
6557,5557,3,5
6558,5558,4,9
6559,5559,5,7
6560,5560,4,10
6561,5561,2,8
6562,5562,0,9
6563,5563,6,1
6564,5564,2,2
6565,5565,8,3
6566,5566,4,2
6567,5567,0,9
6568,5568,10,1
6569,5569,2,3
6570,5570,3,1
6571,5571,1,5
6572,5572,3,10
6573,5573,5,9
6574,5574,2,3
6575,5575,3,9
6576,5576,9,10
6577,5577,20,8
6578,5578,4,8
6579,5579,5,2
6580,5580,21,7
6581,5581,5,1
6582,5582,9,7
6583,5583,6,4
6584,5584,2,9
6585,5585,12,10
6586,5586,22,2
6587,5587,31,8
6588,5588,29,4
6589,5589,57,3
6590,5590,32,6
6591,5591,36,6
6592,5592,2,2
6593,5593,5,5
6594,5594,16,7
6595,5595,3,10
6596,5596,3,1
6597,5597,3,5
6598,5598,5,10
6599,5599,3,1
6600,5600,3,3
6601,5601,8,1
6602,5602,8,7
6603,5603,3,8
6604,5604,11,5
6605,5605,15,3
6606,5606,73,10
6607,5607,9,3
6608,5608,11,9
6609,5609,10,4
6610,5610,2,7
6611,5611,13,3
6612,5612,15,3
6613,5613,35,10
6614,5614,14,10
6615,5615,65,4
6616,5616,26,8
6617,5617,42,6
6618,5618,3,2
6619,5619,3,9
6620,5620,3,4
6621,5621,3,7
6622,5622,28,6
6623,5623,6,1
6624,5624,2,8
6625,5625,11,4
6626,5626,17,7
6627,5627,52,6
6628,5628,7,2
6629,5629,62,9
6630,5630,11,4
6631,5631,18,9
6632,5632,6,7
6633,5633,11,9
6634,5634,29,5
6635,5635,3,6
6636,5636,65,5
6637,5637,3,1
6638,5638,8,7
6639,5639,11,2
6640,5640,11,2
6641,5641,32,8
6642,5642,21,7
6643,5643,10,6
6644,5644,4,7
6645,5645,6,5
6646,5646,35,2
6647,5647,59,5
6648,5648,101,7
6649,5649,40,1
6650,5650,10,3
6651,5651,5,6
6652,5652,4,10
6653,5653,15,5
6654,5654,95,9
6655,5655,71,1
6656,5656,21,5
6657,5657,60,7
6658,5658,9,2
6659,5659,14,7
6660,5660,8,8
6661,5661,41,5
6662,5662,72,3
6663,5663,17,7
6664,5664,26,6
6665,5665,15,6
6666,5666,3,1
6667,5667,1,10
6668,5668,69,7
6669,5669,143,8
6670,5670,37,4
6671,5671,26,6
6672,5672,62,10
6673,5673,8,10
6674,5674,34,4
6675,5675,51,3
6676,5676,78,3
6677,5677,68,6
6678,5678,31,6
6679,5679,74,8
6680,5680,6,8
6681,5681,9,5
6682,5682,21,5
6683,5683,7,4
6684,5684,48,10
