InventoryAltID,ProductID,OnShelfQuantity,WarehouseID,InventoryID
4374,3374,6,7,3374
4375,3375,6,4,3375
4376,3376,10,4,3376
4377,3377,6,2,3377
4378,3378,8,8,3378
4379,3379,7,8,3379
4380,3380,8,4,3380
4381,3381,4,6,3381
4382,3382,3,9,3382
4383,3383,4,1,3383
4384,3384,2,10,3384
4385,3385,1,4,3385
4386,3386,9,1,3386
4387,3387,5,9,3387
4388,3388,0,7,3388
4389,3389,3,8,3389
4390,3390,2,5,3390
4391,3391,1,8,3391
4392,3392,1,1,3392
4393,3393,2,10,3393
4394,3394,3,4,3394
4395,3395,1,4,3395
4396,3396,5,8,3396
4397,3397,37,4,3397
4398,3398,4,3,3398
4399,3399,150,1,3399
4400,3400,3,3,3400
4401,3401,2,10,3401
4402,3402,54,8,3402
4403,3403,83,1,3403
4404,3404,49,7,3404
4405,3405,56,1,3405
4406,3406,13,5,3406
4407,3407,29,1,3407
4408,3408,3,6,3408
4409,3409,5,8,3409
4410,3410,5,4,3410
4411,3411,92,8,3411
4412,3412,4,5,3412
4413,3413,29,1,3413
4414,3414,1,8,3414
4415,3415,1,4,3415
4416,3416,21,7,3416
4417,3417,59,10,3417
4418,3418,35,2,3418
4419,3419,157,4,3419
4420,3420,6,8,3420
4421,3421,55,1,3421
4422,3422,122,9,3422
4423,3423,1,6,3423
4424,3424,0,4,3424
4425,3425,2,2,3425
4426,3426,3,10,3426
4427,3427,8,6,3427
4428,3428,7,8,3428
4429,3429,2,4,3429
4430,3430,2,1,3430
4431,3431,3,1,3431
4432,3432,1,9,3432
4433,3433,2,8,3433
4434,3434,2,10,3434
4435,3435,2,9,3435
4436,3436,3,9,3436
4437,3437,1,4,3437
4438,3438,4,5,3438
4439,3439,0,4,3439
4440,3440,12,2,3440
4441,3441,8,5,3441
4442,3442,5,3,3442
4443,3443,13,2,3443
4444,3444,26,6,3444
4445,3445,16,8,3445
4446,3446,1,8,3446
4447,3447,2,6,3447
4448,3448,19,9,3448
4449,3449,5,2,3449
4450,3450,20,7,3450
4451,3451,60,10,3451
4452,3452,6,7,3452
4453,3453,414,9,3453
4454,3454,478,9,3454
4455,3455,193,5,3455
4456,3456,333,10,3456
4457,3457,173,3,3457
4458,3458,949,3,3458
4459,3459,0,7,3459
4460,3460,35,9,3460
4461,3461,25,8,3461
4462,3462,28,9,3462
4463,3463,22,1,3463
4464,3464,25,8,3464
4465,3465,6,5,3465
4466,3466,44,4,3466
4467,3467,62,3,3467
4468,3468,24,10,3468
4469,3469,60,3,3469
4470,3470,19,1,3470
4471,3471,10,10,3471
4472,3472,3,1,3472
4473,3473,8,6,3473
4474,3474,8,5,3474
4475,3475,6,6,3475
4476,3476,9,9,3476
4477,3477,3,3,3477
4478,3478,4,5,3478
4479,3479,284,4,3479
4480,3480,186,9,3480
4481,3481,12,5,3481
4482,3482,284,5,3482
4483,3483,173,9,3483
4484,3484,126,8,3484
4485,3485,0,9,3485
4486,3486,3,10,3486
4487,3487,1,4,3487
4488,3488,2,6,3488
4489,3489,2,10,3489
4490,3490,3,2,3490
4491,3491,7,2,3491
4492,3492,48,5,3492
4493,3493,33,5,3493
4494,3494,5,8,3494
4495,3495,25,10,3495
4496,3496,23,4,3496
4497,3497,3,6,3497
4498,3498,3,5,3498
4499,3499,7,3,3499
4500,3500,3,9,3500
4501,3501,2,1,3501
4502,3502,6,6,3502
4503,3503,5,10,3503
4504,3504,0,1,3504
4505,3505,8,8,3505
4506,3506,2,8,3506
4507,3507,13,2,3507
4508,3508,7,6,3508
4509,3509,3,2,3509
4510,3510,45,1,3510
4511,3511,35,8,3511
4512,3512,39,3,3512
4513,3513,9,9,3513
4514,3514,4,1,3514
4515,3515,20,7,3515
4516,3516,12,2,3516
4517,3517,53,10,3517
4518,3518,30,3,3518
4519,3519,26,6,3519
4520,3520,37,3,3520
4521,3521,38,7,3521
4522,3522,0,9,3522
4523,3523,1,8,3523
4524,3524,3,4,3524
4525,3525,0,1,3525
4526,3526,4,10,3526
4527,3527,0,6,3527
4528,3528,4,9,3528
4529,3529,1,5,3529
4530,3530,2,4,3530
4531,3531,2,3,3531
4532,3532,3,6,3532
4533,3533,1,9,3533
4534,3534,46,4,3534
4535,3535,69,8,3535
4536,3536,90,9,3536
4537,3537,70,7,3537
4538,3538,56,7,3538
4539,3539,5,10,3539
4540,3540,11,1,3540
4541,3541,8,3,3541
4542,3542,11,3,3542
4543,3543,10,9,3543
4544,3544,5,10,3544
4545,3545,10,7,3545
4546,3546,21,10,3546
4547,3547,23,5,3547
4548,3548,22,8,3548
4549,3549,21,10,3549
4550,3550,19,2,3550
4551,3551,21,2,3551
4552,3552,25,4,3552
4553,3553,16,8,3553
4554,3554,11,7,3554
4555,3555,66,5,3555
4556,3556,8,8,3556
4557,3557,6,8,3557
4558,3558,187,2,3558
4559,3559,90,9,3559
4560,3560,62,8,3560
4561,3561,87,10,3561
4562,3562,63,4,3562
4563,3563,112,7,3563
4564,3564,103,2,3564
4565,3565,8,8,3565
4566,3566,9,4,3566
4567,3567,13,10,3567
4568,3568,12,5,3568
4569,3569,9,4,3569
4570,3570,26,5,3570
4571,3571,41,2,3571
4572,3572,15,7,3572
4573,3573,147,6,3573
4574,3574,5,1,3574
4575,3575,38,7,3575
4576,3576,50,6,3576
4577,3577,1,9,3577
4578,3578,8,3,3578
4579,3579,6,9,3579
4580,3580,24,2,3580
4581,3581,4,5,3581
4582,3582,3,9,3582
4583,3583,45,10,3583
4584,3584,31,4,3584
4585,3585,38,5,3585
4586,3586,29,3,3586
4587,3587,44,7,3587
4588,3588,4,10,3588
4589,3589,11,1,3589
4590,3590,4,2,3590
4591,3591,14,5,3591
4592,3592,6,5,3592
4593,3593,15,3,3593
4594,3594,26,8,3594
4595,3595,2,4,3595
4596,3596,3,9,3596
4597,3597,2,10,3597
4598,3598,2,1,3598
4599,3599,3,2,3599
4600,3600,1,10,3600
4601,3601,3,1,3601
4602,3602,3,1,3602
4603,3603,4,2,3603
4604,3604,4,4,3604
4605,3605,3,1,3605
4606,3606,7,6,3606
4607,3607,4,4,3607
4608,3608,5,8,3608
4609,3609,13,4,3609
4610,3610,16,9,3610
4611,3611,30,7,3611
4612,3612,19,6,3612
4613,3613,8,5,3613
4614,3614,16,8,3614
4615,3615,35,2,3615
4616,3616,151,10,3616
4617,3617,122,9,3617
4618,3618,19,4,3618
4619,3619,81,1,3619
4620,3620,8,4,3620
4621,3621,131,1,3621
4622,3622,140,3,3622
4623,3623,5,2,3623
4624,3624,4,5,3624
4625,3625,1,1,3625
4626,3626,7,1,3626
4627,3627,33,8,3627
4628,3628,5,4,3628
4629,3629,5,10,3629
4630,3630,2,3,3630
4631,3631,2,2,3631
4632,3632,4,3,3632
4633,3633,3,3,3633
4634,3634,3,7,3634
4635,3635,0,9,3635
4636,3636,2,9,3636
4637,3637,29,8,3637
4638,3638,51,10,3638
4639,3639,57,6,3639
4640,3640,20,9,3640
4641,3641,16,3,3641
4642,3642,66,9,3642
4643,3643,9,1,3643
4644,3644,3,2,3644
4645,3645,1,8,3645
4646,3646,3,10,3646
4647,3647,2,3,3647
4648,3648,3,8,3648
4649,3649,7,10,3649
4650,3650,2,6,3650
4651,3651,1,9,3651
4652,3652,6,1,3652
4653,3653,12,7,3653
4654,3654,37,9,3654
4655,3655,6,7,3655
4656,3656,4,4,3656
4657,3657,2,4,3657
4658,3658,5,6,3658
4659,3659,14,4,3659
4660,3660,3,7,3660
4661,3661,9,5,3661
4662,3662,2,8,3662
4663,3663,2,3,3663
4664,3664,2,5,3664
4665,3665,3,3,3665
4666,3666,3,4,3666
4667,3667,2,4,3667
4668,3668,2,1,3668
4669,3669,2,2,3669
4670,3670,13,8,3670
4671,3671,13,10,3671
4672,3672,5,10,3672
4673,3673,9,1,3673
4674,3674,10,4,3674
4675,3675,63,10,3675
4676,3676,13,7,3676
4677,3677,44,8,3677
4678,3678,25,8,3678
4679,3679,43,7,3679
4680,3680,61,3,3680
4681,3681,18,4,3681
4682,3682,17,8,3682
4683,3683,19,6,3683
4684,3684,0,9,3684
4685,3685,0,1,3685
4686,3686,56,6,3686
4687,3687,60,3,3687
4688,3688,63,9,3688
4689,3689,52,3,3689
4690,3690,51,6,3690
4691,3691,44,6,3691
4692,3692,54,8,3692
4693,3693,56,2,3693
4694,3694,47,8,3694
4695,3695,48,3,3695
4696,3696,49,1,3696
4697,3697,50,10,3697
4698,3698,82,8,3698
4699,3699,49,4,3699
4700,3700,48,3,3700
4701,3701,22,2,3701
4702,3702,26,4,3702
4703,3703,26,1,3703
4704,3704,28,2,3704
4705,3705,29,1,3705
4706,3706,7,3,3706
4707,3707,7,8,3707
4708,3708,4,2,3708
4709,3709,4,2,3709
4710,3710,2,10,3710
4711,3711,3,8,3711
4712,3712,1,1,3712
4713,3713,1,7,3713
4714,3714,158,4,3714
4715,3715,130,5,3715
4716,3716,23,1,3716
4717,3717,22,6,3717
4718,3718,11,10,3718
4719,3719,158,8,3719
4720,3720,10,3,3720
4721,3721,158,6,3721
4722,3722,306,4,3722
4723,3723,150,6,3723
4724,3724,170,2,3724
4725,3725,169,8,3725
4726,3726,135,8,3726
4727,3727,156,2,3727
4728,3728,15,2,3728
4729,3729,6,3,3729
4730,3730,10,5,3730
4731,3731,10,9,3731
4732,3732,14,9,3732
4733,3733,4,9,3733
4734,3734,12,10,3734
4735,3735,246,1,3735
4736,3736,168,1,3736
4737,3737,181,1,3737
4738,3738,243,3,3738
4739,3739,128,3,3739
4740,3740,73,2,3740
4741,3741,100,9,3741
4742,3742,429,10,3742
4743,3743,63,1,3743
4744,3744,296,7,3744
4745,3745,481,7,3745
4746,3746,107,7,3746
4747,3747,757,7,3747
4748,3748,985,3,3748
4749,3749,9,7,3749
4750,3750,2,6,3750
4751,3751,3,1,3751
4752,3752,15,1,3752
4753,3753,41,8,3753
4754,3754,4,5,3754
4755,3755,8,4,3755
4756,3756,2,8,3756
4757,3757,4,3,3757
4758,3758,4,1,3758
4759,3759,4,4,3759
4760,3760,4,2,3760
4761,3761,2,6,3761
4762,3762,7,5,3762
4763,3763,3,8,3763
4764,3764,4,2,3764
4765,3765,7,2,3765
4766,3766,4,2,3766
4767,3767,2,6,3767
4768,3768,62,2,3768
4769,3769,47,7,3769
4770,3770,21,10,3770
4771,3771,45,5,3771
4772,3772,32,3,3772
4773,3773,59,8,3773
4774,3774,36,9,3774
4775,3775,0,7,3775
4776,3776,2,10,3776
4777,3777,2,3,3777
4778,3778,0,4,3778
4779,3779,2,3,3779
4780,3780,0,1,3780
4781,3781,0,10,3781
4782,3782,7,3,3782
4783,3783,39,7,3783
4784,3784,11,9,3784
4785,3785,33,2,3785
4786,3786,28,7,3786
4787,3787,15,1,3787
4788,3788,6,7,3788
4789,3789,42,9,3789
4790,3790,65,3,3790
4791,3791,64,5,3791
4792,3792,70,1,3792
4793,3793,11,2,3793
4794,3794,98,2,3794
4795,3795,46,7,3795
4796,3796,6,9,3796
4797,3797,7,2,3797
4798,3798,17,5,3798
4799,3799,3,9,3799
4800,3800,8,7,3800
4801,3801,6,3,3801
4802,3802,7,2,3802
4803,3803,25,5,3803
4804,3804,15,5,3804
4805,3805,37,9,3805
4806,3806,17,7,3806
4807,3807,24,6,3807
4808,3808,2,5,3808
4809,3809,1,3,3809
4810,3810,1,1,3810
4811,3811,39,7,3811
4812,3812,46,7,3812
4813,3813,45,6,3813
4814,3814,39,4,3814
4815,3815,29,4,3815
4816,3816,2,6,3816
4817,3817,2,10,3817
4818,3818,4,8,3818
4819,3819,4,9,3819
4820,3820,6,8,3820
4821,3821,4,3,3821
4822,3822,2,5,3822
4823,3823,1,1,3823
4824,3824,2,9,3824
4825,3825,2,3,3825
4826,3826,0,10,3826
4827,3827,2,10,3827
4828,3828,2,7,3828
4829,3829,2,3,3829
4830,3830,3,6,3830
4831,3831,6,2,3831
4832,3832,2,7,3832
4833,3833,17,6,3833
4834,3834,3,6,3834
4835,3835,3,10,3835
4836,3836,3,9,3836
4837,3837,0,3,3837
4838,3838,1,3,3838
4839,3839,1,1,3839
4840,3840,1,2,3840
4841,3841,1,1,3841
4842,3842,2,3,3842
4843,3843,60,6,3843
4844,3844,49,5,3844
4845,3845,54,7,3845
4846,3846,60,1,3846
4847,3847,20,7,3847
4848,3848,53,2,3848
4849,3849,2,2,3849
4850,3850,60,1,3850
4851,3851,32,2,3851
4852,3852,45,5,3852
4853,3853,12,5,3853
4854,3854,44,1,3854
4855,3855,7,10,3855
4856,3856,43,5,3856
4857,3857,2,9,3857
4858,3858,0,6,3858
4859,3859,0,8,3859
4860,3860,2,4,3860
4861,3861,7,8,3861
4862,3862,3,9,3862
4863,3863,94,10,3863
4864,3864,230,5,3864
4865,3865,43,2,3865
4866,3866,16,10,3866
4867,3867,198,1,3867
4868,3868,131,1,3868
4869,3869,19,10,3869
4870,3870,3,7,3870
4871,3871,2,7,3871
4872,3872,5,2,3872
4873,3873,2,4,3873
4874,3874,19,3,3874
4875,3875,2,10,3875
4876,3876,11,10,3876
4877,3877,3,7,3877
4878,3878,3,1,3878
4879,3879,4,5,3879
4880,3880,0,10,3880
4881,3881,8,8,3881
4882,3882,0,3,3882
4883,3883,1,8,3883
4884,3884,2,8,3884
4885,3885,2,10,3885
4886,3886,8,4,3886
4887,3887,1,8,3887
4888,3888,39,9,3888
4889,3889,4,3,3889
4890,3890,2,6,3890
4891,3891,0,9,3891
4892,3892,0,6,3892
4893,3893,35,4,3893
4894,3894,64,8,3894
4895,3895,71,7,3895
4896,3896,44,6,3896
4897,3897,70,10,3897
4898,3898,6,10,3898
4899,3899,31,7,3899
4900,3900,0,2,3900
4901,3901,0,4,3901
4902,3902,446,2,3902
4903,3903,432,1,3903
4904,3904,423,2,3904
4905,3905,515,5,3905
4906,3906,1230,10,3906
4907,3907,1234,9,3907
4908,3908,677,5,3908
4909,3909,3,8,3909
4910,3910,1,8,3910
4911,3911,0,4,3911
4912,3912,2,6,3912
4913,3913,4,7,3913
4914,3914,2,3,3914
4915,3915,2,2,3915
4916,3916,42,3,3916
4917,3917,31,10,3917
4918,3918,0,2,3918
4919,3919,27,7,3919
4920,3920,13,8,3920
4921,3921,24,10,3921
4922,3922,66,1,3922
4923,3923,42,10,3923
4924,3924,23,6,3924
4925,3925,54,5,3925
4926,3926,34,3,3926
4927,3927,23,6,3927
4928,3928,17,10,3928
4929,3929,4,6,3929
4930,3930,11,4,3930
4931,3931,4,7,3931
4932,3932,22,3,3932
4933,3933,31,7,3933
4934,3934,3,7,3934
4935,3935,41,8,3935
4936,3936,3,1,3936
4937,3937,6,4,3937
4938,3938,2,9,3938
4939,3939,4,4,3939
4940,3940,2,6,3940
4941,3941,10,1,3941
4942,3942,4,6,3942
4943,3943,3,10,3943
4944,3944,16,3,3944
4945,3945,38,8,3945
4946,3946,47,8,3946
4947,3947,26,8,3947
4948,3948,6,8,3948
4949,3949,32,9,3949
4950,3950,20,5,3950
4951,3951,27,4,3951
4952,3952,45,7,3952
4953,3953,27,1,3953
4954,3954,21,6,3954
4955,3955,5,5,3955
4956,3956,6,5,3956
4957,3957,9,4,3957
4958,3958,4,3,3958
4959,3959,2,7,3959
4960,3960,20,2,3960
4961,3961,10,3,3961
4962,3962,17,1,3962
4963,3963,8,9,3963
4964,3964,3,6,3964
4965,3965,122,7,3965
4966,3966,3,3,3966
4967,3967,6,8,3967
4968,3968,7,4,3968
4969,3969,4,1,3969
4970,3970,3,5,3970
4971,3971,5,9,3971
4972,3972,2,1,3972
4973,3973,26,4,3973
4974,3974,136,3,3974
4975,3975,5,1,3975
4976,3976,32,9,3976
4977,3977,10,8,3977
4978,3978,1,7,3978
4979,3979,0,1,3979
4980,3980,14,5,3980
4981,3981,10,1,3981
4982,3982,11,2,3982
4983,3983,15,6,3983
4984,3984,4,8,3984
4985,3985,11,6,3985
4986,3986,1,3,3986
4987,3987,21,2,3987
4988,3988,28,1,3988
4989,3989,31,2,3989
4990,3990,12,6,3990
4991,3991,16,6,3991
4992,3992,15,2,3992
4993,3993,5,2,3993
4994,3994,2,9,3994
4995,3995,2,2,3995
4996,3996,2,8,3996
4997,3997,4,10,3997
4998,3998,3,4,3998
4999,3999,4,8,3999
5000,4000,5,2,4000
5001,4001,5,10,4001
5002,4002,1,1,4002
5003,4003,3,2,4003
5004,4004,0,1,4004
5005,4005,1,8,4005
5006,4006,3,7,4006
5007,4007,9,2,4007
5008,4008,3,8,4008
5009,4009,2,6,4009
5010,4010,2,9,4010
5011,4011,0,8,4011
5012,4012,10,6,4012
5013,4013,18,1,4013
5014,4014,29,1,4014
5015,4015,15,6,4015
5016,4016,7,3,4016
5017,4017,13,9,4017
5018,4018,3,3,4018
5019,4019,13,10,4019
5020,4020,9,7,4020
5021,4021,15,7,4021
5022,4022,8,6,4022
5023,4023,2,4,4023
5024,4024,11,7,4024
5025,4025,32,5,4025
5026,4026,40,3,4026
5027,4027,32,4,4027
5028,4028,13,7,4028
5029,4029,8,7,4029
5030,4030,5,2,4030
5031,4031,2,6,4031
5032,4032,12,1,4032
5033,4033,23,8,4033
5034,4034,5,8,4034
5035,4035,8,10,4035
5036,4036,12,7,4036
5037,4037,4,4,4037
5038,4038,21,3,4038
5039,4039,2,7,4039
5040,4040,5,6,4040
5041,4041,6,3,4041
5042,4042,5,10,4042
5043,4043,6,8,4043
5044,4044,3,3,4044
5045,4045,2,1,4045
5046,4046,96,8,4046
5047,4047,268,2,4047
5048,4048,490,5,4048
5049,4049,107,7,4049
5050,4050,135,10,4050
5051,4051,65,7,4051
5052,4052,16,4,4052
5053,4053,5,3,4053
5054,4054,1,9,4054
5055,4055,3,1,4055
5056,4056,5,2,4056
5057,4057,3,1,4057
5058,4058,1,5,4058
5059,4059,5,1,4059
5060,4060,11,8,4060
5061,4061,47,9,4061
5062,4062,88,4,4062
5063,4063,31,9,4063
5064,4064,47,9,4064
5065,4065,59,10,4065
5066,4066,122,4,4066
5067,4067,3,1,4067
5068,4068,7,6,4068
5069,4069,28,10,4069
5070,4070,4,3,4070
5071,4071,7,9,4071
5072,4072,6,5,4072
5073,4073,1,3,4073
5074,4074,1,1,4074
5075,4075,0,8,4075
5076,4076,55,8,4076
5077,4077,99,7,4077
5078,4078,104,8,4078
5079,4079,49,5,4079
5080,4080,47,9,4080
5081,4081,94,10,4081
5082,4082,15,9,4082
5083,4083,156,6,4083
5084,4084,170,3,4084
5085,4085,345,3,4085
5086,4086,242,1,4086
5087,4087,16,6,4087
5088,4088,123,5,4088
5089,4089,37,7,4089
5090,4090,92,3,4090
5091,4091,77,8,4091
5092,4092,53,4,4092
5093,4093,18,10,4093
5094,4094,13,3,4094
5095,4095,17,9,4095
5096,4096,13,2,4096
5097,4097,99,3,4097
5098,4098,103,5,4098
5099,4099,176,6,4099
5100,4100,146,2,4100
5101,4101,4,8,4101
5102,4102,89,5,4102
5103,4103,32,5,4103
5104,4104,1,6,4104
5105,4105,1,4,4105
5106,4106,57,6,4106
5107,4107,4,3,4107
5108,4108,7,10,4108
5109,4109,7,8,4109
5110,4110,2,2,4110
5111,4111,2,4,4111
5112,4112,1,4,4112
5113,4113,3,8,4113
5114,4114,1,3,4114
5115,4115,1,10,4115
5116,4116,1,6,4116
5117,4117,0,8,4117
5118,4118,3,6,4118
5119,4119,4,4,4119
5120,4120,8,6,4120
5121,4121,0,6,4121
5122,4122,4,5,4122
5123,4123,2,7,4123
5124,4124,2,8,4124
5125,4125,3,2,4125
5126,4126,4,8,4126
5127,4127,7,5,4127
5128,4128,5,3,4128
5129,4129,7,6,4129
5130,4130,3,8,4130
5131,4131,3,10,4131
5132,4132,6,7,4132
5133,4133,7,9,4133
5134,4134,42,1,4134
5135,4135,31,4,4135
5136,4136,17,3,4136
5137,4137,42,5,4137
5138,4138,1,3,4138
5139,4139,35,2,4139
5140,4140,57,2,4140
5141,4141,68,6,4141
5142,4142,58,7,4142
5143,4143,20,8,4143
5144,4144,40,5,4144
5145,4145,6,2,4145
5146,4146,4,10,4146
5147,4147,6,5,4147
5148,4148,12,7,4148
5149,4149,2,1,4149
5150,4150,7,4,4150
5151,4151,7,3,4151
5152,4152,1,5,4152
5153,4153,43,9,4153
5154,4154,42,5,4154
5155,4155,53,3,4155
5156,4156,55,3,4156
5157,4157,3,6,4157
5158,4158,21,6,4158
5159,4159,28,2,4159
5160,4160,52,2,4160
5161,4161,83,3,4161
5162,4162,63,5,4162
5163,4163,24,4,4163
5164,4164,33,8,4164
5165,4165,9,4,4165
5166,4166,7,9,4166
5167,4167,18,1,4167
5168,4168,16,10,4168
5169,4169,15,6,4169
5170,4170,1,5,4170
5171,4171,13,5,4171
5172,4172,1,1,4172
5173,4173,3,1,4173
5174,4174,3,9,4174
5175,4175,5,4,4175
5176,4176,5,4,4176
5177,4177,1,6,4177
5178,4178,3,1,4178
5179,4179,1,1,4179
5180,4180,37,1,4180
5181,4181,46,9,4181
5182,4182,28,10,4182
5183,4183,27,9,4183
5184,4184,30,3,4184
5185,4185,35,5,4185
5186,4186,88,3,4186
5187,4187,3,2,4187
5188,4188,24,4,4188
5189,4189,35,2,4189
5190,4190,5,6,4190
5191,4191,53,1,4191
5192,4192,12,4,4192
5193,4193,9,6,4193
5194,4194,21,3,4194
5195,4195,33,8,4195
5196,4196,8,7,4196
5197,4197,2,10,4197
5198,4198,11,10,4198
5199,4199,6,3,4199
5200,4200,5,1,4200
5201,4201,24,9,4201
5202,4202,32,9,4202
5203,4203,60,6,4203
5204,4204,32,6,4204
5205,4205,21,10,4205
5206,4206,27,8,4206
5207,4207,4,6,4207
5208,4208,5,10,4208
5209,4209,53,10,4209
5210,4210,2,6,4210
5211,4211,80,8,4211
5212,4212,2,5,4212
5213,4213,0,4,4213
5214,4214,16,6,4214
5215,4215,23,3,4215
5216,4216,32,7,4216
5217,4217,25,3,4217
5218,4218,4,2,4218
5219,4219,19,4,4219
5220,4220,1,10,4220
5221,4221,235,8,4221
5222,4222,153,4,4222
5223,4223,107,6,4223
5224,4224,145,4,4224
5225,4225,90,7,4225
5226,4226,98,8,4226
5227,4227,154,8,4227
5228,4228,2,1,4228
5229,4229,18,5,4229
5230,4230,6,3,4230
5231,4231,21,8,4231
5232,4232,108,7,4232
5233,4233,131,8,4233
5234,4234,46,8,4234
5235,4235,100,9,4235
5236,4236,46,3,4236
5237,4237,98,5,4237
5238,4238,121,3,4238
5239,4239,4,3,4239
5240,4240,4,3,4240
5241,4241,12,5,4241
5242,4242,2,2,4242
5243,4243,11,9,4243
5244,4244,4,10,4244
5245,4245,2,9,4245
5246,4246,2,4,4246
5247,4247,5,4,4247
5248,4248,4,6,4248
5249,4249,4,3,4249
5250,4250,9,10,4250
5251,4251,2,4,4251
5252,4252,4,3,4252
5253,4253,200,4,4253
5254,4254,192,3,4254
5255,4255,100,3,4255
5256,4256,197,7,4256
5257,4257,20,4,4257
5258,4258,139,2,4258
5259,4259,67,3,4259
5260,4260,1,2,4260
5261,4261,2,6,4261
5262,4262,2,7,4262
5263,4263,0,4,4263
5264,4264,1,7,4264
5265,4265,1,9,4265
5266,4266,33,1,4266
5267,4267,36,3,4267
5268,4268,49,10,4268
5269,4269,30,10,4269
5270,4270,23,5,4270
5271,4271,35,8,4271
5272,4272,2,10,4272
5273,4273,2,9,4273
5274,4274,3,6,4274
5275,4275,11,6,4275
5276,4276,1,6,4276
5277,4277,41,8,4277
5278,4278,0,6,4278
5279,4279,0,10,4279
5280,4280,2,7,4280
5281,4281,7,6,4281
5282,4282,1,5,4282
5283,4283,6,1,4283
5284,4284,1,6,4284
5285,4285,46,1,4285
5286,4286,78,7,4286
5287,4287,75,1,4287
5288,4288,64,10,4288
5289,4289,63,4,4289
5290,4290,54,10,4290
5291,4291,5,4,4291
5292,4292,23,1,4292
5293,4293,54,8,4293
5294,4294,26,8,4294
5295,4295,44,8,4295
5296,4296,11,10,4296
5297,4297,34,1,4297
5298,4298,26,7,4298
5299,4299,7,5,4299
5300,4300,8,3,4300
5301,4301,18,8,4301
5302,4302,4,7,4302
5303,4303,4,9,4303
5304,4304,8,6,4304
5305,4305,2,10,4305
5306,4306,25,9,4306
5307,4307,9,6,4307
5308,4308,13,3,4308
5309,4309,1,1,4309
5310,4310,10,5,4310
5311,4311,6,10,4311
5312,4312,26,7,4312
5313,4313,8,4,4313
5314,4314,8,5,4314
5315,4315,4,8,4315
5316,4316,4,2,4316
5317,4317,1,10,4317
5318,4318,3,8,4318
5319,4319,7,8,4319
5320,4320,6,6,4320
5321,4321,82,8,4321
5322,4322,3,8,4322
5323,4323,4,4,4323
5324,4324,12,3,4324
5325,4325,3,10,4325
5326,4326,6,1,4326
5327,4327,6,2,4327
5328,4328,7,9,4328
5329,4329,5,8,4329
5330,4330,8,4,4330
5331,4331,5,7,4331
5332,4332,2,7,4332
5333,4333,1,8,4333
5334,4334,1,4,4334
5335,4335,3,2,4335
5336,4336,2,8,4336
5337,4337,7,2,4337
5338,4338,1,7,4338
5339,4339,1,9,4339
5340,4340,4,3,4340
5341,4341,3,5,4341
5342,4342,22,6,4342
5343,4343,3,9,4343
5344,4344,16,2,4344
5345,4345,5,5,4345
5346,4346,1,3,4346
5347,4347,32,10,4347
5348,4348,44,3,4348
5349,4349,48,9,4349
5350,4350,36,9,4350
5351,4351,33,10,4351
5352,4352,21,8,4352
5353,4353,4,4,4353
5354,4354,6,4,4354
5355,4355,32,5,4355
5356,4356,47,2,4356
5357,4357,7,1,4357
5358,4358,15,7,4358
5359,4359,11,9,4359
5360,4360,1,9,4360
5361,4361,71,5,4361
5362,4362,80,10,4362
5363,4363,81,5,4363
5364,4364,69,4,4364
5365,4365,71,8,4365
5366,4366,64,4,4366
5367,4367,21,7,4367
5368,4368,90,2,4368
5369,4369,83,8,4369
5370,4370,102,3,4370
5371,4371,89,9,4371
5372,4372,32,4,4372
5373,4373,97,6,4373
5374,4374,6,7,4374
5375,4375,6,8,4375
5376,4376,23,5,4376
5377,4377,77,7,4377
5378,4378,7,6,4378
5379,4379,6,2,4379
5380,4380,13,3,4380
5381,4381,4,9,4381
5382,4382,2,3,4382
5383,4383,2,8,4383
5384,4384,4,8,4384
5385,4385,0,2,4385
5386,4386,7,4,4386
5387,4387,0,7,4387
5388,4388,3,5,4388
5389,4389,140,10,4389
5390,4390,87,10,4390
5391,4391,114,1,4391
5392,4392,70,3,4392
5393,4393,38,7,4393
5394,4394,166,3,4394
5395,4395,10,6,4395
5396,4396,2,2,4396
5397,4397,3,5,4397
5398,4398,5,7,4398
5399,4399,4,5,4399
5400,4400,9,7,4400
5401,4401,4,1,4401
5402,4402,2,5,4402
5403,4403,1,3,4403
5404,4404,1,2,4404
5405,4405,2,6,4405
5406,4406,1,8,4406
5407,4407,3,3,4407
5408,4408,0,6,4408
5409,4409,1,6,4409
5410,4410,3,2,4410
5411,4411,1,8,4411
5412,4412,6,7,4412
5413,4413,2,8,4413
5414,4414,16,6,4414
5415,4415,2,5,4415
5416,4416,5,8,4416
5417,4417,5,6,4417
5418,4418,7,3,4418
5419,4419,29,6,4419
5420,4420,23,6,4420
5421,4421,27,8,4421
5422,4422,20,8,4422
5423,4423,14,8,4423
5424,4424,1,4,4424
5425,4425,1,8,4425
5426,4426,1,9,4426
5427,4427,0,9,4427
5428,4428,2,1,4428
5429,4429,2,2,4429
5430,4430,3,1,4430
5431,4431,3,5,4431
5432,4432,3,7,4432
5433,4433,3,2,4433
5434,4434,11,3,4434
5435,4435,10,3,4435
5436,4436,2,3,4436
5437,4437,3,2,4437
5438,4438,27,10,4438
5439,4439,19,10,4439
5440,4440,24,8,4440
5441,4441,18,1,4441
5442,4442,13,4,4442
5443,4443,3,2,4443
5444,4444,2,2,4444
5445,4445,1,5,4445
5446,4446,1,4,4446
5447,4447,0,3,4447
